RmType,Technical,Term,Subject,CourseName,Section,DaysMet,DaysWK,Duration,HoursPerWeek,Building,RmID,Enrollment,SeatCapacity
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,T,1,1,1,KPTC,KPTC 101,28,0.93
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,T,1,1,1,KPTC,KPTC 103,28,0.57
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,T,1,1,1,KPTC,KPTC 105,28,0.57
LectureLg,0,2015-1Winter,PHYS,PHYS 12200,,R,1,1,1,C,C 103,28,0.93
LectureLg,0,2015-1Winter,PHYS,PHYS 12200,,R,1,1,1,C,C 106,28,0.93
LectureLg,0,2015-1Winter,PHYS,PHYS 12200,,R,1,1,1,C,C 403,28,0.93
LectureLg,0,2015-1Winter,PHYS,PHYS 12200,,R,1,1,1,KPTC,KPTC 101,28,0.93
LectureLg,0,2015-1Winter,PHYS,PHYS 12200,,R,1,1,1,KPTC,KPTC 103,28,0.57
LectureLg,0,2015-1Winter,PHYS,PHYS 12200,,R,1,1,1,KPTC,KPTC 105,28,0.57
LectureLg,0,2015-1Winter,PHYS,PHYS 45600,1,MWF,3,1,3,KPTC,KPTC 103,27,0.55
LectureLg,0,2015-1Winter,PHYS,PHYS 26500,1,TR,2,1.5,3,KPTC,KPTC 105,27,0.55
LectureLg,0,2015-1Winter,HIST,HIST 14000,1,MW,2,1.5,3,KPTC,KPTC 101,25,0.83
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,W,1,1,1,KPTC,KPTC 101,24,0.8
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,W,1,1,1,KPTC,KPTC 103,24,0.49
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,W,1,1,1,KPTC,KPTC 105,24,0.49
LectureLg,0,2015-1Winter,CHEM,CHEM 36400,1,TR,2,1.5,3,K,K 102,24,0.36
LectureLg,0,2015-1Winter,PHYS,PHYS 14200,,W,1,1,1,KPTC,KPTC 103,21,0.43
LectureLg,0,2015-1Winter,PHYS,PHYS 14200,,W,1,1,1,KPTC,KPTC 105,21,0.43
LectureMed,0,2015-1Winter,CHEM,CHEM 36200,1,MWF,3,1,3,K,K 101,20,0.3
LectureMed,0,2015-1Winter,CHEM,CHEM 10200,0,MWF,3,1,3,K,K 101,20,0.3
LectureMed,0,2015-1Winter,SOCI,SOCI 20222,1,MW,2,1.5,3,KPTC,KPTC 103,19,0.39
LectureMed,0,2015-1Winter,MATH,MATH 15300,55,MWF,3,1,3,KPTC,KPTC 101,19,0.63
LectureMed,0,2015-1Winter,GEOS,GEOS 13200,0,TR,2,1.5,3,HGS,HGS 184,19,0.54
LectureMed,0,2015-1Winter,PHSC,PHSC 11200,,M,1,1,1,KPTC,KPTC 103,17,0.35
LectureMed,0,2015-1Winter,PHSC,PHSC 11200,,M,1,1,1,KPTC,KPTC 105,17,0.35
Seminar,0,2015-1Winter,CHEM,CHEM 33200,1,MWF,3,1,3,K,K 102,16,0.24
Seminar,0,2015-1Winter,PHYS,PHYS 44400,1,TR,2,1.5,3,KPTC,KPTC 103,15,0.31
Seminar,0,2015-1Winter,PHYS,PHYS 24300,1,TR,2,1.5,3,KPTC,KPTC 103,15,0.31
Seminar,0,2015-1Winter,CHEM,CHEM 22100,9,M,1,1,1,K,K 101,15,0.23
Seminar,0,2015-1Winter,CHEM,CHEM 22100,13,T,1,1,1,K,K 101,15,0.23
Seminar,0,2015-1Winter,CHEM,CHEM 22100,14,T,1,1,1,K,K 102,15,0.23
Seminar,0,2015-1Winter,PHYS,PHYS 25500,1,TR,2,1.5,3,KPTC,KPTC 101,14,0.47
Seminar,0,2015-1Winter,CHEM,CHEM 22100,1,F,1,1,1,K,K 101,14,0.21
Seminar,0,2015-1Winter,CHEM,CHEM 22100,6,R,1,1,1,K,K 102,14,0.21
Seminar,0,2015-1Winter,CHEM,CHEM 22100,10,M,1,1,1,K,K 102,14,0.21
Seminar,0,2015-1Winter,CHEM,CHEM 22100,5,R,1,1,1,K,K 101,13,0.2
Seminar,0,2015-1Winter,CHEM,CHEM 22100,18,W,1,1,1,K,K 102,13,0.2
Seminar,0,2015-1Winter,PHYS,PHYS 23600,,M,1,1,1,KPTC,KPTC 103,12,0.24
Seminar,0,2015-1Winter,PHYS,PHYS 23600,1,MWF,3,1,3,KPTC,KPTC 103,12,0.24
Seminar,0,2015-1Winter,CHEM,CHEM 30400,1,MWF,3,1,3,K,K 102,12,0.18
Seminar,0,2015-1Winter,MATH,MATH 15300,52,TR,2,1.5,3,KPTC,KPTC 101,11,0.37
Seminar,0,2015-1Winter,CHEM,CHEM 22100,2,F,1,1,1,K,K 102,11,0.17
Seminar,0,2015-1Winter,MATH,MATH 20500,47,MWF,3,1,3,KPTC,KPTC 101,8,0.27
Seminar,0,2015-1Winter,CHEM,CHEM 22100,17,W,1,1,1,K,K 101,7,0.11
Seminar,0,2015-1Winter,PHYS,PHYS 44900,1,TR,2,1.5,3,KPTC,KPTC 103,5,0.1
Seminar,0,2015-1Winter,GEOS,GEOS 36200,1,R,1,3,3,HGS,HGS 184,5,0.14
Seminar,0,2015-1Winter,CHEM,CHEM 32300,1,TR,2,1.5,3,K,K 101,5,0.08
Seminar,0,2015-1Winter,PHYS,PHYS 36600,1,MWF,3,1,3,KPTC,KPTC 103,4,0.08
Seminar,0,2015-1Winter,GEOS,GEOS 24240,1,MWF,3,1,3,HGS,HGS 184,4,0.11
Seminar,0,2015-1Winter,MATH,MATH 13200,,TR,2,1.5,3,HGS,HGS 184,0,1
Seminar,0,2015-1Winter,MATH,MATH 13200,NN,TR,2,1.5,3,K,K 102,0,1
Seminar,0,2015-1Winter,MATH,MATH 13200,YY,TR,2,1.5,3,K,K 102,0,1
LectureXL,0,2015-1Winter,ECON,ECON 22110,1,R,1,3,3,HGS,HGS 101,62,0.57
LectureMed,0,2015-1Winter,MATH,MATH 16200,31,MWF,3,1,3,K,K 106,20,0.8
LectureMed,0,2015-1Winter,CHEM,CHEM 11200,29,M,1,1,1,K,K 103,17,0.68
LectureMed,0,2015-1Winter,CHEM,CHEM 11200,30,M,1,1,1,K,K 106,17,0.68
LectureMed,0,2015-1Winter,CHEM,CHEM 11200,34,T,1,1,1,K,K 106,17,0.68
LectureMed,0,2015-1Winter,CHEM,CHEM 11200,36,W,1,1,1,K,K 106,17,0.68
LectureMed,0,2015-1Winter,CHEM,CHEM 11200,,W,1,4,4,K,K 114,17,0.68
Seminar,0,2015-1Winter,CHEM,CHEM 11200,1,F,1,1.5,1.5,K,K 103,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,13,T,1,1.5,1.5,K,K 103,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,21,F,1,1,1,K,K 103,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,33,T,1,1,1,K,K 103,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,35,W,1,1,1,K,K 103,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,2,F,1,1.5,1.5,K,K 106,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,10,M,1,1.5,1.5,K,K 106,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,22,F,1,1,1,K,K 106,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,26,R,1,1,1,K,K 106,16,0.64
Seminar,0,2015-1Winter,CHEM,CHEM 11200,5,R,1,1.5,1.5,K,K 103,15,0.6
Seminar,0,2015-1Winter,CHEM,CHEM 11200,9,M,1,1.5,1.5,K,K 103,15,0.6
Seminar,0,2015-1Winter,CHEM,CHEM 11200,14,T,1,1.5,1.5,K,K 106,15,0.6
Seminar,0,2015-1Winter,CHEM,CHEM 33500,1,MWF,3,1,3,K,K 103,14,0.56
Seminar,0,2015-1Winter,CHEM,CHEM 22100,11,M,1,1,1,K,K 103,14,0.56
Seminar,0,2015-1Winter,CHEM,CHEM 22100,15,T,1,1,1,K,K 103,14,0.56
Seminar,0,2015-1Winter,CHEM,CHEM 11200,17,W,1,1.5,1.5,K,K 103,14,0.56
Seminar,0,2015-1Winter,CHEM,CHEM 23100,24,T,1,1,1,K,K 106,13,0.52
Seminar,0,2015-1Winter,CHEM,CHEM 23100,23,M,1,1,1,K,K 106,12,0.48
Seminar,0,2015-1Winter,CHEM,CHEM 12200,43,M,1,1,1,K,K 103,12,0.48
Seminar,0,2015-1Winter,CHEM,CHEM 11200,6,R,1,1.5,1.5,K,K 106,12,0.48
Seminar,0,2015-1Winter,CHEM,CHEM 12200,42,R,1,1,1,K,K 103,11,0.44
Seminar,0,2015-1Winter,CHEM,CHEM 11200,18,W,1,1.5,1.5,K,K 106,11,0.44
Seminar,0,2015-1Winter,CHEM,CHEM 23100,21,F,1,1,1,K,K 106,10,0.4
Seminar,0,2015-1Winter,CHEM,CHEM 22100,3,F,1,1,1,K,K 103,10,0.4
Seminar,0,2015-1Winter,CHEM,CHEM 22100,7,R,1,1,1,K,K 103,10,0.4
Seminar,0,2015-1Winter,CHEM,CHEM 12200,41,F,1,1,1,K,K 103,10,0.4
Seminar,0,2015-1Winter,CHEM,CHEM 10200,25,R,1,1,1,K,K 103,10,0.4
Seminar,0,2015-1Winter,CHEM,CHEM 10200,45,W,1,1,1,K,K 103,10,0.4
Seminar,0,2015-1Winter,GEOS,GEOS 22050,1,TR,2,1.5,3,HGS,HGS 451,9,1.8
Seminar,0,2015-1Winter,CHEM,CHEM 22100,19,W,1,1,1,K,K 103,8,0.32
Seminar,0,2015-1Winter,CHEM,CHEM 12200,44,T,1,1,1,K,K 103,8,0.32
Seminar,0,2015-1Winter,GEOS,GEOS 36900,1,F,1,3,3,HGS,HGS 201,7,0.35
Seminar,0,2015-1Winter,GEOS,GEOS 28100,1,MW,2,1.5,3,HGS,HGS 513,7,0.7
Seminar,0,2015-1Winter,MATH,MATH 11300,40,MWF,3,1,3,K,K 106,6,0.24
Seminar,0,2015-1Winter,MATH,MATH 13200,,TR,2,1.5,3,HGS,HGS 180,0,1
Seminar,0,2015-1Winter,MATH,MATH 13200,,TR,2,1.5,3,HGS,HGS 180,0,1
Seminar,0,2015-1Winter,MATH,MATH 13200,MM,TR,2,1.5,3,K,K 103,0,1
Seminar,0,2015-1Winter,MATH,MATH 13200,AZ,TR,2,1.5,3,K,K 103,0,1
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 12200,8,F,1,4,4,KPTC,KPTC 116,26,1.18
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 12200,7,F,1,4,4,KPTC,KPTC 116,23,1.05
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 12200,3,W,1,4,4,KPTC,KPTC 116,22,1
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 12200,4,W,1,4,4,KPTC,KPTC 116,22,1
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 13200,2,W,1,4,4,KPTC,KPTC 107,21,1.05
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 13200,4,R,1,4,4,KPTC,KPTC 107,21,1.05
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 13200,5,F,1,4,4,KPTC,KPTC 107,21,1.05
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 13200,6,M,1,4,4,KPTC,KPTC 107,21,1.05
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 13200,11,T,1,4,4,KPTC,KPTC 109,21,1.05
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 12200,1,T,1,4,4,KPTC,KPTC 116,21,0.95
Teaching LabLg,1,2015-1Winter,PHYS,PHYS 12200,6,R,1,4,4,KPTC,KPTC 116,21,0.95
Teaching LabLg,1,2015-1Winter,PHSC,PHSC 13600,7,W,1,1.5,1.5,HGS,HGS 361,21,1.05
Teaching LabLg,1,2015-1Winter,PHSC,PHSC 13600,11,R,1,1.5,1.5,HGS,HGS 361,21,1.05
Teaching Lab,1,2015-1Winter,PHYS,PHYS 12200,2,T,1,4,4,KPTC,KPTC 116,20,0.91
Teaching Lab,1,2015-1Winter,PHSC,PHSC 13600,3,M,1,1.5,1.5,HGS,HGS 361,20,1
Teaching Lab,1,2015-1Winter,PHSC,PHSC 13600,4,T,1,1.5,1.5,HGS,HGS 361,20,1
Teaching Lab,1,2015-1Winter,PHSC,PHSC 13600,9,W,1,1.5,1.5,HGS,HGS 361,20,1
Teaching LabMed,1,2015-1Winter,PHYS,PHYS 13200,12,W,1,4,4,KPTC,KPTC 109,19,0.95
Teaching LabMed,1,2015-1Winter,PHYS,PHYS 13200,13,R,1,4,4,KPTC,KPTC 109,19,0.95
Teaching LabMed,1,2015-1Winter,PHYS,PHYS 12200,9,M,1,4,4,KPTC,KPTC 116,19,0.86
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,1,M,1,1.5,1.5,HGS,HGS 361,19,0.95
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,5,T,1,1.5,1.5,HGS,HGS 361,19,0.95
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,8,W,1,1.5,1.5,HGS,HGS 361,19,0.95
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,10,R,1,1.5,1.5,HGS,HGS 361,19,0.95
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,14,F,1,1.5,1.5,HGS,HGS 361,19,0.95
Teaching LabMed,1,2015-1Winter,PHYS,PHYS 13200,1,T,1,4,4,KPTC,KPTC 107,18,0.9
Teaching LabMed,1,2015-1Winter,PHYS,PHYS 13200,14,F,1,4,4,KPTC,KPTC 109,18,0.9
Teaching LabMed,1,2015-1Winter,PHYS,PHYS 13200,15,R,1,4,4,KPTC,KPTC 109,18,0.9
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,2,M,1,1.5,1.5,HGS,HGS 361,18,0.9
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,6,T,1,1.5,1.5,HGS,HGS 361,18,0.9
Teaching LabMed,1,2015-1Winter,PHSC,PHSC 13600,13,F,1,1.5,1.5,HGS,HGS 361,17,0.85
Teaching LabMed,1,2015-1Winter,CHEM,CHEM 11200,,W,1,4,4,K,K 212,17,1.06
Teaching LabMed,1,2015-1Winter,CHEM,CHEM 11200,,R,1,4,4,K,K 212,17,1.06
Teaching LabMed,1,2015-1Winter,CHEM,CHEM 11200,,F,1,1.5,1.5,K,K 212,17,1.06
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,M,1,4,4,K,K 201,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,R,1,4,4,K,K 201,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,M,1,4,4,K,K 202,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,W,1,4,4,K,K 202,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,M,1,4,4,K,K 211,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,R,1,4,4,K,K 211,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,F,1,4,4,K,K 211,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,M,1,4,4,K,K 212,16,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,T,1,4,4,K,K 212,16,1
Teaching LabSm,1,2015-1Winter,PHSC,PHSC 13600,12,R,1,1.5,1.5,HGS,HGS 361,15,0.75
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,W,1,4,4,K,K 301,15,0.94
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,R,1,4,4,K,K 301,15,0.94
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,R,1,4,4,K,K 302,15,0.94
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,T,1,4,4,K,K 201,15,0.94
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,W,1,4,4,K,K 201,15,0.94
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,R,1,4,4,K,K 202,15,0.94
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,M,1,4,4,K,K 301,14,0.88
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,T,1,4,4,K,K 302,14,0.88
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,W,1,4,4,K,K 302,14,0.88
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,W,1,4,4,K,K 311,14,0.88
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,R,1,4,4,K,K 311,14,0.88
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,F,1,4,4,K,K 201,14,0.88
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,11,T,1,4,4,KPTC,KPTC 216,13,0.81
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 23100,,R,1,4,4,K,K 312,13,0.81
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,T,1,4,4,K,K 301,13,0.81
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,F,1,4,4,K,K 302,13,0.81
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,3,R,1,4,4,KPTC,KPTC 216,12,0.75
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,14,F,1,4,4,KPTC,KPTC 216,12,0.75
Teaching LabSm,1,2015-1Winter,GEOS,GEOS 13200,1,T,1,3,3,HGS,HGS 301,12,1
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 23100,,W,1,4,4,K,K 312,12,0.75
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 12200,,W,1,4,4,K,K 205,12,0.75
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,T,1,4,4,K,K 202,12,0.75
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,2,W,1,4,4,KPTC,KPTC 216,11,0.69
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,M,1,4,4,K,K 302,11,0.69
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 12200,,T,1,4,4,K,K 205,11,0.69
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 11200,,F,1,4,4,K,K 202,11,0.69
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,1,T,1,4,4,KPTC,KPTC 216,10,0.63
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 23100,,M,1,4,4,K,K 312,10,0.63
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,M,1,4,4,K,K 311,10,0.63
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,T,1,4,4,K,K 311,10,0.63
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 12200,,M,1,4,4,K,K 205,10,0.63
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 10200,,F,1,4,4,K,K 205,10,0.63
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 10200,,T,1,4,4,K,K 211,10,0.63
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,13,R,1,4,4,KPTC,KPTC 216,9,0.56
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,12,W,1,4,4,KPTC,KPTC 216,8,0.5
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 13200,3,R,1,4,4,KPTC,KPTC 107,8,0.4
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,F,1,4,4,K,K 311,8,0.5
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 12200,,R,1,4,4,K,K 205,8,0.5
Teaching LabSm,1,2015-1Winter,GEOS,GEOS 28100,,M,1,1.5,1.5,HGS,HGS 313,7,0.35
Teaching LabSm,1,2015-1Winter,GEOS,GEOS 13200,2,W,1,3,3,HGS,HGS 301,7,0.58
Teaching LabSm,1,2015-1Winter,CHEM,CHEM 22100,,F,1,4,4,K,K 301,7,0.44
Teaching LabSm,1,2015-1Winter,PHYS,PHYS 14200,4,F,1,4,4,KPTC,KPTC 216,5,0.31
Teaching Lab - Advanced,2,2015-1Winter,CHEM,,,M,1,4,4,J,J 104,12,1
Teaching Lab - Advanced,2,2015-1Winter,CHEM,,,M,1,4,4,K,K 305,12,1
Auditorium,0,2014-3Fall,PHSC,PHSC 13400,0,MWF,3,1,3,K,K 107,100,0.35
Auditorium,0,2014-3Fall,PHYS,PHYS 15400,0,TR,2,1.5,3,KPTC,KPTC 106,97,0.47
Auditorium,0,2014-3Fall,PHYS,PHYS 23500,1,MWF,3,1,3,HGS,HGS 101,85,0.79
Auditorium,0,2014-3Fall,ECON,ECON 30100,1,TR,2,1.5,3,K,K 107,83,0.29
Auditorium,0,2014-3Fall,PHYS,PHYS 21101,1,W,1,1.5,1.5,KPTC,KPTC 120,80,0.8
Auditorium,0,2014-3Fall,ECON,ECON 20010,1,TR,2,1.5,3,HGS,HGS 101,78,0.72
Auditorium,0,2014-3Fall,INST,INST 23101,1,T,1,1.5,1.5,HGS,HGS 101,76,0.7
Auditorium,0,2014-3Fall,MATH,MATH 53013,1,M,1,2.5,2.5,HGS,HGS 101,75,0.69
Auditorium,0,2014-3Fall,PHYS,PHYS 19700,1,MWF,3,1,3,HGS,HGS 101,71,0.66
Auditorium,0,2014-3Fall,CHEM,CHEM 26100,1,MWF,3,1,3,K,K 120,67,0.39
LectureXL,0,2014-3Fall,PHSC,PHSC 11900,1,MWF,3,1,3,KPTC,KPTC 106,66,0.32
LectureXL,0,2014-3Fall,PHYS,PHYS 22100,1,MWF,3,1,3,KPTC,KPTC 120,57,0.57
LectureXL,0,2014-3Fall,NEHC,NEHC 20011,1,TR,2,1.5,3,HGS,HGS 101,57,0.53
LectureXL,0,2014-3Fall,CHEM,CHEM 12100,0,MWF,3,1,3,K,K 120,57,0.33
LectureXL,0,2014-3Fall,PHYS,PHYS 14100,AA,MWF,3,1,3,KPTC,KPTC 120,46,0.46
LectureXL,0,2014-3Fall,PHYS,PHYS 14100,BB,TR,2,1.5,3,KPTC,KPTC 120,45,0.45
LectureXL,0,2014-3Fall,ENGL,ENGL 33000,0,R,1,1.5,1.5,HGS,HGS 101,43,0.4
LectureXL,0,2014-3Fall,STAT,STAT 24400,2,TR,2,1.5,3,HGS,HGS 101,40,0.37
LectureXL,0,2014-3Fall,PHSC,PHSC 11100,0,TR,2,1.5,3,KPTC,KPTC 120,36,0.36
LectureLg,0,2014-3Fall,CHEM,CHEM 23000,0,TR,2,1.5,3,K,K 120,33,0.19
LectureLg,0,2014-3Fall,MATH,MATH 19520,45,MWF,3,1,3,K,K 107,30,0.1
LectureLg,0,2014-3Fall,PHYS,PHYS 22100,,T,1,1,1,KPTC,KPTC 120,29,0.29
LectureLg,0,2014-3Fall,PHYS,PHYS 31600,1,MWF,3,1,3,KPTC,KPTC 120,28,0.28
LectureLg,0,2014-3Fall,PHYS,PHYS 13100,,W,1,1,1,KPTC,KPTC 120,27,0.27
LectureLg,0,2014-3Fall,PHYS,PHYS 12100,,R,1,1,1,KPTC,KPTC 120,27,0.27
LectureLg,0,2014-3Fall,PHYS,PHYS 13100,,T,1,1,1,KPTC,KPTC 120,25,0.25
LectureLg,0,2014-3Fall,MATH,MATH 13100,40,MWF,3,1,3,K,K 120,24,0.14
LectureLg,0,2014-3Fall,PHYS,PHYS 15400,,M,1,1,1,KPTC,KPTC 120,23,0.23
LectureMed,0,2014-3Fall,MENG,MENG 33000,1,TR,2,1.5,3,K,K 120,18,0.1
AuditoriumLg,0,2014-3Fall,CHEM,CHEM 22000,0,TR,2,1.5,3,K,K 107,214,0.75
AuditoriumLg,0,2014-3Fall,PHSC,PHSC 13500,0,MWF,3,1,3,K,K 107,200,0.7
AuditoriumLg,0,2014-3Fall,PHYS,PHYS 12100,0,MWF,3,1,3,KPTC,KPTC 106,184,0.88
AuditoriumLg,0,2014-3Fall,SOSC,SOSC 14100,1,T,1,1.5,1.5,K,K 107,167,0.58
AuditoriumLg,0,2014-3Fall,PPHA,PPHA 30800,1,TR,2,1.5,3,K,K 107,155,0.54
AuditoriumLg,0,2014-3Fall,CHEM,CHEM 11100,2,MWF,3,1,3,K,K 120,151,0.87
AuditoriumLg,0,2014-3Fall,CHEM,CHEM 11100,1,MWF,3,1,3,K,K 107,151,0.53
AuditoriumLg,0,2014-3Fall,HUMA,HUMA 17000,1,T,1,1.5,1.5,K,K 120,143,0.82
AuditoriumLg,0,2014-3Fall,PBPL,PBPL 22100,1,MW,2,1.5,3,K,K 107,142,0.5
AuditoriumLg,0,2014-3Fall,PLSC,PLSC 24810,1,MW,2,1.5,3,K,K 120,126,0.72
AuditoriumLg,0,2014-3Fall,PHYS,PHYS 13100,AA,MWF,3,1,3,KPTC,KPTC 106,121,0.58
AuditoriumLg,0,2014-3Fall,PHIL,PHIL 20100,0,TR,2,1.5,3,K,K 120,112,0.64
AuditoriumLg,0,2014-3Fall,PHYS,PHYS 13100,BB,TR,2,1.5,3,KPTC,KPTC 106,107,0.51
LectureXL,0,2014-3Fall,CHEM,CHEM 23300,1,TR,2,1.5,3,K,K 101,40,0.61
LectureXL,0,2014-3Fall,CHEM,CHEM 50000,1,W,1,1.5,1.5,K,K 101,39,0.59
LectureXL,0,2014-3Fall,PHYS,PHYS 19700,,R,1,1,1,KPTC,KPTC 103,36,0.73
LectureXL,0,2014-3Fall,PHYS,PHYS 19700,,R,1,1,1,KPTC,KPTC 105,36,0.73
LectureLg,0,2014-3Fall,PHYS,PHYS 26400,1,TR,2,1.5,3,KPTC,KPTC 105,35,0.71
LectureLg,0,2014-3Fall,PHYS,PHYS 34100,1,TR,2,1.5,3,KPTC,KPTC 105,33,0.67
LectureLg,0,2014-3Fall,PHYS,PHYS 23500,,W,1,1.5,1.5,KPTC,KPTC 101,29,0.97
LectureLg,0,2014-3Fall,PHYS,PHYS 23500,,W,1,1.5,1.5,KPTC,KPTC 103,29,0.59
LectureLg,0,2014-3Fall,PHYS,PHYS 23500,,W,1,1.5,1.5,KPTC,KPTC 105,29,0.59
LectureLg,0,2014-3Fall,PHYS,PHYS 22100,,T,1,1,1,KPTC,KPTC 105,29,0.59
LectureLg,0,2014-3Fall,MATH,MATH 16100,33,MWF,3,1,3,KPTC,KPTC 101,29,0.97
LectureLg,0,2014-3Fall,MATH,MATH 15300,36,TR,2,1.5,3,KPTC,KPTC 103,29,0.59
LectureLg,0,2014-3Fall,PHYS,PHYS 36100,1,MWF,3,1,3,KPTC,KPTC 105,27,0.55
LectureLg,0,2014-3Fall,PHYS,PHYS 13100,,W,1,1,1,KPTC,KPTC 101,27,0.9
LectureLg,0,2014-3Fall,PHYS,PHYS 13100,,W,1,1,1,KPTC,KPTC 103,27,0.55
LectureLg,0,2014-3Fall,PHYS,PHYS 13100,,W,1,1,1,KPTC,KPTC 105,27,0.55
LectureLg,0,2014-3Fall,PHYS,PHYS 12100,,R,1,1,1,C,C 103,27,0.9
LectureLg,0,2014-3Fall,PHYS,PHYS 12100,,R,1,1,1,C,C 104,27,0.9
LectureLg,0,2014-3Fall,PHYS,PHYS 12100,,R,1,1,1,C,C 106,27,0.9
LectureLg,0,2014-3Fall,PHYS,PHYS 12100,,R,1,1,1,KPTC,KPTC 101,27,0.9
LectureLg,0,2014-3Fall,PHYS,PHYS 12100,,R,1,1,1,KPTC,KPTC 103,27,0.55
LectureLg,0,2014-3Fall,PHYS,PHYS 12100,,R,1,1,1,KPTC,KPTC 105,27,0.55
LectureLg,0,2014-3Fall,CHEM,CHEM 30600,1,TR,2,1.5,3,K,K 101,27,0.41
LectureLg,0,2014-3Fall,PHYS,PHYS 13100,,T,1,1,1,C,C 106,25,0.83
LectureLg,0,2014-3Fall,PHYS,PHYS 13100,,T,1,1,1,KPTC,KPTC 101,25,0.83
